candidate_id,program_id,score,timestamp,is_scholarship,hs_id
28322,159,7206,306,1,253
2873,308,8489,307,1,1772
48988,3,6116,308,1,1099
75073,2,6829,309,1,958
56006,1340,7226,310,0,1273
72659,22,9696,311,0,1305
61701,1,7543,312,0,599
78985,2080,7483,313,1,1446
60895,18,6376,314,0,1735
57707,3,8574,315,0,12
50337,11,6584,316,0,1189
68779,4,7896,317,1,804
52432,20,9162,318,0,538
44693,6,7487,319,0,1073
33255,5,5329,320,0,250
62237,80,6674,321,0,88
10516,3,6797,322,0,1084
52351,233,7556,323,0,1122
20100,93,7435,324,0,176
59609,1029,7901,325,1,1027
14340,1,6186,326,1,1612
23742,338,5947,327,1,634
67598,67,5617,328,0,1469
70664,1,6982,329,1,1406
59064,653,2803,330,0,191
71223,11,7802,331,0,249
32170,1,8619,332,0,1249
12369,2,7135,333,0,1384
59820,2461,6157,334,0,1037
13465,169,8356,335,0,784
51985,2,6180,336,1,1167
34701,505,8107,337,0,1367
51133,1,8224,338,0,1580
23375,57,9426,339,0,1458
24506,32,8118,340,0,1034
795,375,3989,341,0,190
57861,624,5999,342,1,79
10984,80,6181,343,0,1616
59190,273,7613,344,0,1702
50885,8,7342,345,0,713
52726,890,5029,346,0,1210
73088,7,6159,347,0,1725
8945,77,5969,348,1,844
24308,97,7328,349,0,532
28538,6,6428,350,1,409
35275,206,6545,351,0,575
11449,70,5807,352,0,693
33807,1,10000,353,0,382
14391,22,5629,354,0,1483
12798,10,7318,355,0,448
58801,23,8807,356,0,619
37579,1,5580,357,0,1082
78274,59,4042,358,1,277
59576,5,5709,359,0,756
4003,85,9386,360,0,568
34348,2,7147,361,0,172
38640,1,6765,362,0,1274
31150,8,6806,363,0,1342
77619,34,7476,364,0,1260
4191,130,5083,365,1,796
27390,15,6406,366,0,345
8549,432,7898,367,0,299
46801,1,4248,368,0,1397
37308,1,6031,369,1,1017
55812,6,5901,370,0,532
72050,40,7188,371,0,1526
65708,113,4268,372,0,1403
36604,1,6233,373,0,517
39141,24,7667,374,0,694
12859,4,4974,375,0,739
3518,13,6594,376,0,1559
57157,1,7233,377,1,218
26114,1,8667,378,0,1341
46496,33,5748,379,1,3
12965,4,7136,380,0,1520
44899,1694,6142,381,0,1761
28355,11,7104,382,0,81
41407,4,4460,383,0,261
21857,1,7414,384,0,79
66709,13,1842,385,0,1775
48992,12,7302,386,1,961
76709,2,8681,387,0,1152
32895,1520,5940,388,0,1371
65690,12,7965,389,0,1732
5142,122,8834,390,0,307
4011,51,7422,391,0,139
30029,239,5431,392,0,1483
48265,1,7521,393,0,297
48213,1377,8908,394,0,638
42588,24,8730,395,0,1777
78081,1,5709,396,0,1092
1376,23,6068,397,0,131
38075,1,7872,398,0,1475
49766,6,8080,399,0,1111
8727,1,6182,400,1,454
73693,1,6360,401,0,1440
51850,8,8194,402,1,53
4837,259,2933,403,1,808
34607,106,7495,404,1,1630
56267,916,5323,405,0,1367
72798,131,6192,406,0,1122
63467,28,5221,407,0,362
54167,24,7078,408,1,1210
2591,1294,6483,409,0,607
76383,1,5538,410,0,1593
63179,13,6000,411,1,760
72194,15,7395,412,0,1148
24147,1,9052,413,0,1178
9853,403,4932,414,1,410
66825,48,6675,415,0,1401
30065,4,8332,416,1,1432
34929,156,8962,417,0,280
5931,9,8865,418,0,1196
29832,76,8025,419,0,228
11961,16,7931,420,0,1148
59773,334,4197,421,0,1638
12100,11,6268,422,0,636
59124,1,6987,423,0,594
56543,110,3717,424,0,941
51940,2,7665,425,0,704
62315,19,6813,426,1,1327
21256,886,5788,427,0,669
36961,74,8592,428,1,548
16743,1,6635,429,1,492
28534,258,9707,430,0,599
57652,1452,7600,431,1,1466
68771,8,8171,432,1,175
49361,2,3877,433,0,698
15826,8,8052,434,0,1499
13712,14,6634,435,0,750
44445,1,6453,436,1,1351
9258,285,7220,437,0,267
64595,35,5381,438,0,1525
21142,5,5886,439,0,729
28660,194,7980,440,0,1178
51893,1,7870,441,0,1189
8952,488,9289,442,0,1553
24247,330,8241,443,0,579
14666,9,4970,444,0,1159
31308,1,5824,445,0,361
65275,8,7431,446,0,1696
40761,1,7302,447,1,648
67499,16,9584,448,0,1586
6450,1,6033,449,1,673
45429,13,4144,450,1,19
5742,6,6735,451,1,532
63579,3,5701,452,0,105
31289,21,7165,453,0,268
1983,14,8035,454,0,1071
20934,442,8887,455,0,1254
73559,7,4459,456,0,646
54463,19,5220,457,0,1131
18187,77,4749,458,0,211
56287,1,7854,459,1,500
21478,14,8188,460,0,280
41363,1,7903,461,0,992
63667,11,3829,462,1,828
33766,12,8869,463,0,1340
4033,608,5462,464,0,1738
61025,1367,8050,465,1,1732
68920,3,4471,466,0,58
20587,309,7967,467,0,560
40134,4,4952,468,0,720
74621,2,5239,469,1,787
2311,23,6603,470,0,1125
51820,3,7011,471,0,260
8581,1069,8538,472,0,660
11203,569,4223,473,1,79
62300,1,8032,474,0,229
28441,1934,7693,475,0,363
26191,480,5524,476,0,1289
43690,1,2642,477,0,468
18972,40,8949,478,0,697
11201,17,5763,479,1,63
3297,1,5914,480,0,1343
18612,62,7043,481,1,811
49922,1,9467,482,0,916
62835,4,5917,483,1,375
14710,12,6483,484,0,304
11439,169,8282,485,0,1576
7959,6,4209,486,0,271
63876,3,4781,487,0,1586
79276,9,6845,488,1,1414
73755,15,5285,489,0,190
77568,5,5853,490,1,1174
37067,1,6975,491,0,1780
70671,260,5640,492,0,1073
36081,2,5769,493,0,207
18049,1,8291,494,1,150
24630,2,4481,495,1,1036
66648,1411,4899,496,0,1360
59007,1,7333,497,0,1018
73728,29,6478,498,1,1788
69443,19,6720,499,0,898
32006,2,5853,500,0,1172
44910,138,6781,501,0,1121
5030,1,6100,502,0,307
5505,1,7323,503,1,1612
39850,1,6184,504,0,120
59456,41,7256,505,0,1800
26292,1,7896,506,0,516
17155,27,5926,507,0,1505
77256,39,8606,508,0,920
10979,1,6626,509,0,758
29664,1491,3590,510,0,1394
64299,1,6089,511,0,633
11341,3,8645,512,0,1149
40695,166,6251,513,0,1445
36165,2,6127,514,0,1800
43452,131,6994,515,1,1294
42038,57,7032,516,1,1717
4519,105,4907,517,0,747
63979,5,8992,518,1,1118
76528,2,8093,519,0,897
9377,9,5390,520,0,739
20750,29,6390,521,0,40
76528,1,5880,522,0,897
78605,1,5801,523,1,1166
10362,2,6379,524,0,492
14772,1,6295,525,0,760
16911,101,9089,526,0,1759
14378,1600,3649,527,0,299
51158,12,7484,528,0,1488
19113,3,6105,529,0,119
32835,6,5703,530,0,1566
70405,406,5750,531,1,1548
55461,74,7389,532,0,912
40362,17,9723,533,0,1471
25297,33,6667,534,0,160
37398,675,9393,535,0,958
49643,28,7414,536,1,1787
36513,2,7374,537,1,546
35838,484,6255,538,0,296
59677,1,7178,539,0,1342
70969,1,8262,540,0,600
62127,2,7246,541,1,1027
48907,5,4136,542,0,137
36549,20,4095,543,0,78
66413,223,8385,544,0,1206
13948,2,6999,545,0,871
14579,407,5713,546,0,1462
59435,2306,8993,547,0,810
29393,395,6887,548,0,564
62917,190,5173,549,0,368
24870,18,8513,550,0,1756
79542,8,3975,551,0,390
29217,1,7737,552,0,1190
43182,5,4976,553,0,443
37926,2,4979,554,0,1309
27047,4,7554,555,0,210
68141,1,8260,556,0,167
36663,1396,5771,557,0,515
43036,6,6539,558,0,381
36469,1,7811,559,0,110
27509,1,8376,560,0,137
59345,7,7013,561,0,968
55656,1,8037,562,0,440
4874,45,6981,563,0,1324
78394,3,6492,564,1,1267
65368,34,7256,565,1,1284
27256,4,4611,566,1,1495
32984,5,5245,567,0,159
68574,441,8567,568,0,1032
63028,8,6113,569,0,1120
14317,666,4477,570,0,826
5186,47,6011,571,0,1040
62278,94,7849,572,0,875
34782,81,2537,573,0,1727
70868,17,6040,574,0,230
62435,3,6306,575,0,601
4122,49,6766,576,0,887
35755,1,7534,577,1,1475
78162,2,4461,578,0,1208
21340,174,6286,579,0,1548
20240,276,4570,580,0,1128
53568,1,6443,581,1,1114
57104,136,8919,582,0,177
8122,8,5362,583,0,1683
5327,2,5618,584,0,1731
23638,717,7911,585,0,1559
23039,20,7223,586,0,214
79638,2,9102,587,0,225
7377,712,6777,588,0,1532
4867,1,4731,589,0,731
45349,62,6148,590,0,816
48524,76,6727,591,1,1146
37976,85,5066,592,0,1532
59891,9,8730,593,0,815
41574,3,4355,594,0,95
21753,2,6255,595,1,1666
3607,107,6173,596,1,449
57674,11,3672,597,0,1197
10592,1,6236,598,0,1748
32365,56,10000,599,0,1777
73935,78,8643,600,1,966
18053,149,6804,601,0,973
52247,9,5806,602,1,536
16163,49,6540,603,0,1484
72941,25,7281,604,0,919
63039,150,7701,605,1,19
63251,2,5859,606,0,927
59326,2,9275,607,0,891
62608,263,6474,608,1,1512
13243,2,6834,609,0,761
74983,1,7063,610,0,28
77193,49,5142,611,1,1563
13084,139,7208,612,0,673
73401,355,8520,613,0,531
14385,1906,5768,614,1,1369
40441,1,8213,615,0,403
24772,1047,6475,616,0,1335
25562,3,4199,617,1,534
69482,1,5382,618,0,485
39597,3,5127,619,0,715
41469,1,8550,620,0,998
67954,1,6775,621,0,1357
10267,1,7566,622,0,1342
64064,17,5956,623,1,1773
46039,1,6289,624,1,1381
47468,107,4688,625,0,1569
76099,1,6326,626,0,659
73847,2,6524,627,0,654
27981,1,6193,628,1,186
78336,1,5725,629,0,1120
56673,1,8532,630,0,254
17815,12,8432,631,0,1458
71600,1,4309,632,0,1593
74936,1,3837,633,0,1401
5331,1,5688,634,1,1080
47972,240,5388,635,1,856
34675,1,7799,636,1,1256
13897,6,5175,637,0,924
29560,124,4595,638,0,1380
7622,1,8542,639,0,1512
40355,4,6531,640,1,695
41061,242,6348,641,0,1800
14465,32,7552,642,0,603
50785,1,7327,643,0,1163
7065,13,5724,644,1,1699
76587,248,5962,645,0,1086
43519,15,5281,646,0,1639
61725,2,9658,647,1,790
58709,2,4148,648,1,544
77965,598,4000,649,0,973
54523,5,8103,650,0,1501
28240,2,5756,651,1,784
7554,2,8993,652,1,1145
79809,23,5599,653,0,861
9445,318,5135,654,0,1800
280,40,6570,655,0,676
41214,26,6760,656,0,1301
30109,4,8881,657,0,1652
57878,2,6245,658,0,224
78210,46,5223,659,0,1130
2983,4,5654,660,0,706
28809,3,8737,661,0,68
25644,89,5006,662,0,494
28904,724,7178,663,0,361
12965,285,6566,664,0,1520
11235,1,2788,665,0,1134
40411,109,3819,666,0,141
209,15,8377,667,0,1740
7585,1,7440,668,0,635
1117,181,7617,669,0,1532
35695,15,5300,670,0,1189
66323,10,2273,671,1,154
12214,1,7764,672,0,202
38600,17,8153,673,0,1423
66931,9,8533,674,0,1319
41428,223,4721,675,1,1533
22284,625,6936,676,0,1658
40475,1,5973,677,1,1471
58267,628,7005,678,0,1254
60835,5,6795,679,0,1663
71513,1,8769,680,0,870
12859,99,4215,681,0,739
27355,187,5953,682,0,1048
21154,153,4227,683,0,1091
78615,1,8226,684,0,151
74070,85,9033,685,1,650
23327,844,5417,686,0,1245
9822,1194,7866,687,1,796
26883,4,5303,688,0,701
49692,270,4526,689,0,749
73858,1,6647,690,0,142
16331,469,7769,691,1,1466
3616,21,8906,692,0,1101
61124,41,9384,693,0,59
51637,110,7065,694,0,640
12614,2,8522,695,0,380
42228,2,5051,696,0,556
15818,1,5820,697,1,1123
18032,66,6944,698,0,1180
57554,1,5719,699,1,1153
58881,1,4800,700,0,503
3661,38,5516,701,0,1732
32164,11,4882,702,1,486
57424,2226,4309,703,0,356
44768,1,5456,704,0,1633
53397,14,5175,705,0,1185
21528,2,7378,706,0,1351
74037,170,8036,707,1,847
6166,1201,9177,708,0,831
31227,1409,4561,709,0,837
73766,1,7846,710,0,1245
51394,80,4457,711,0,1707
73317,16,6788,712,0,1793
53753,1,7756,713,1,1462
59476,7,6859,714,0,520
9432,75,6866,715,1,118
65398,71,4448,716,1,1189
40505,8,6751,717,0,1523
11398,1,7772,718,0,487
42284,5,5044,719,0,1367
32374,3,4179,720,0,1016
67199,4,6291,721,1,699
9524,1151,8749,722,0,1101
11220,28,4224,723,1,1690
44601,31,7984,724,0,888
54697,1,7269,725,0,424
19995,4,4449,726,0,956
35909,121,5830,727,0,1035
58705,1,8788,728,0,411
37044,1,4298,729,0,1031
10612,3,5823,730,0,824
76614,1,4062,731,0,1420
42898,20,9202,732,1,1715
42865,3,7696,733,1,1017
18427,212,3282,734,0,1797
36715,134,6462,735,0,1563
33378,5,7310,736,0,611
79112,690,8734,737,1,1648
7237,386,4961,738,0,1100
73316,959,7438,739,0,1308
17991,1318,6352,740,1,1431
33419,520,6504,741,0,1462
816,975,8226,742,1,1210
78713,8,7692,743,0,201
38319,2113,6671,744,0,1430
8194,2,5913,745,1,1015
70684,41,7456,746,0,1556
59308,1,7680,747,0,357
33673,2289,5782,748,1,1676
30293,49,6658,749,0,680
68937,1,6971,750,0,1698
38039,1386,4680,751,0,1324
62865,33,7723,752,1,1468
26543,5,7324,753,1,284
3269,11,9150,754,0,441
54167,1377,4511,755,1,1210
40095,710,7442,756,0,1711
6793,1,8055,757,0,1167
28158,2,7630,758,1,1189
39847,1,6631,759,0,1726
69602,1,8250,760,0,1614
10234,1,6978,761,1,1216
3034,21,6225,762,1,1283
18021,37,7410,763,0,1015
50737,122,7420,764,0,124
26661,241,7246,765,0,182
43144,59,6811,766,0,1566
51306,845,6645,767,0,1640
77899,1,4933,768,0,1024
59789,1596,6512,769,0,701
72857,7,6924,770,0,946
77924,107,7301,771,1,1381
17664,24,8793,772,1,1355
40056,116,7136,773,0,187
35970,43,7403,774,0,1501
34656,1,5032,775,0,6
51785,14,7458,776,1,400
23640,1,6637,777,0,690
9720,404,5597,778,0,1495
74633,88,8046,779,0,1745
63906,3,6369,780,1,1199
52420,3,8060,781,0,130
61935,3,5625,782,0,158
14731,1,4096,783,1,616
47444,15,7496,784,0,633
23995,60,7279,785,1,416
12391,4,8159,786,0,1356
74460,7,6393,787,0,1514
53698,355,8053,788,0,1203
17676,58,8521,789,0,1127
72753,1,7402,790,1,1279
2847,2,7592,791,0,1166
75819,582,6089,792,0,988
53217,33,5569,793,0,1123
39687,1,6078,794,0,420
18155,9,8996,795,0,61
44691,4,5903,796,0,937
16215,26,7258,797,0,871
36823,318,7138,798,0,1592
69761,159,7132,799,0,841
30896,3,6766,800,0,350
73951,2,5636,801,0,899
59106,1,6856,802,0,963
32600,2,7916,803,0,238
50698,38,3840,804,0,424
25805,41,5933,805,0,1632
73719,12,8124,806,0,160
58714,93,7928,807,1,1564
11475,1,7802,808,0,1451
31927,1,6809,809,0,1222
68261,1,7109,810,0,334
54164,65,7463,811,0,1227
58935,38,8688,812,0,1660
66732,5,7675,813,1,1507
46910,345,6372,814,1,1110
61093,3,5882,815,1,1230
65809,773,7982,816,0,405
19825,567,5349,817,0,1067
15092,1,6023,818,0,27
1899,47,6289,819,1,1500
30948,32,6012,820,0,947
27925,2,4601,821,1,1040
37653,2,5912,822,0,236
9338,1,6402,823,0,1475
3193,5,7268,824,1,1659
57441,118,3894,825,0,1464
10957,4,6724,826,0,1379
6206,144,8343,827,0,720
72941,4,8439,828,0,919
35732,50,5507,829,0,1229
9077,4,8914,830,0,727
50326,26,7541,831,0,1204
56951,36,6775,832,0,1473
6731,10,7856,833,0,150
17283,3,7783,834,0,718
34090,1,5379,835,0,658
20293,1,5959,836,1,78
76224,21,5960,837,0,626
19812,12,7131,838,0,1254
67451,1,5528,839,1,1014
70569,60,7568,840,1,27
27851,1,6792,841,1,222
34834,1,6907,842,0,873
31221,441,8514,843,0,475
68712,6,5998,844,1,843
29106,6,5967,845,0,9
78962,35,6598,846,1,867
33857,10,9444,847,0,1604
58344,3,5187,848,1,1401
70413,1307,8028,849,0,1339
65729,38,5345,850,0,846
30693,11,9415,851,0,673
66983,7,7244,852,1,480
23733,21,6178,853,0,1280
7224,206,4935,854,0,837
52943,5,6435,855,0,38
41093,2,6666,856,0,522
13518,1,8838,857,1,1703
54735,539,6507,858,0,534
72597,2118,6562,859,1,1786
23278,172,8729,860,0,87
33829,23,5239,861,0,1500
10668,38,7906,862,0,430
68379,36,6372,863,1,281
61169,1,7255,864,0,1701
70475,3,7211,865,0,895
53430,5,7148,866,0,80
71899,2,5486,867,1,1005
49970,14,7222,868,1,656
67660,806,6035,869,0,1621
71795,121,6056,870,0,1138
68203,4,7802,871,1,439
61388,7,5635,872,0,649
75072,575,4630,873,1,1222
12203,18,5648,874,1,654
26298,3,6362,875,1,1053
11458,29,7497,876,0,1541
35873,1,3732,877,0,1781
60609,175,7379,878,0,261
78032,5,3537,879,1,946
71766,4,8962,880,0,1417
4851,174,4452,881,1,1204
29142,1,6473,882,0,1559
62232,10,4945,883,1,431
5338,1,5648,884,0,185
46742,4,6027,885,0,870
75879,4,5840,886,0,311
7561,1736,4220,887,0,1258
77785,101,7913,888,0,895
20161,2,5795,889,1,1094
73959,1,5656,890,0,1565
74330,1,6526,891,1,1410
36311,7,8208,892,1,909
17332,40,5897,893,0,1467
48274,625,5064,894,0,629
11656,10,6103,895,1,1252
57639,1,8699,896,0,1128
24619,1,6138,897,0,1699
49615,21,6494,898,0,1230
24368,58,6582,899,0,201
69027,225,8366,900,0,862
51270,1,7150,901,0,532
7260,1,7337,902,1,950
61156,1,6840,903,0,524
5456,11,7301,904,1,1141
79490,156,8448,905,0,952
11904,4,5926,906,0,46
19344,2,4219,907,1,604
32382,1,5355,908,1,1117
36901,10,4878,909,1,1008
27414,2,5731,910,0,1525
18440,37,9205,911,0,337
17189,8,4596,912,1,1190
60819,34,4790,913,0,505
34877,1,6737,914,0,1496
52797,18,8528,915,0,1260
48395,12,9731,916,0,807
62765,47,5034,917,1,1792
48649,2,7202,918,0,86
62916,1,6058,919,0,306
75865,2,5910,920,0,1022
791,33,5762,921,1,517
47460,429,7786,922,1,1781
24057,15,6834,923,0,1653
36374,15,3082,924,0,1163
72696,11,4348,925,0,1633
61279,915,5466,926,0,1044
37460,3,7227,927,0,116
41689,1,5569,928,0,1046
60992,4,7258,929,0,1201
22182,3,4852,930,1,1621
8791,2,7573,931,0,561
63683,4,4576,932,0,327
53183,60,7346,933,0,280
22453,2070,6038,934,0,843
43132,1,6997,935,0,1467
46232,1,5958,936,0,121
39338,2,7699,937,0,1773
34873,95,8386,938,0,1552
20730,3,4944,939,1,1340
46254,3,4142,940,0,1207
22930,17,3390,941,0,132
64714,1,4620,942,1,242
1348,12,8424,943,0,515
41046,1,7341,944,0,1125
4570,2,6923,945,0,631
59603,313,4438,946,1,135
55989,12,4142,947,0,533
5189,32,7475,948,0,314
68292,3,6519,949,0,1709
75423,1,6289,950,0,293
50401,222,5917,951,0,1579
79260,10,6267,952,0,1169
40880,3,5921,953,0,1507
60838,21,8267,954,0,1576
69283,133,5945,955,0,1129
2546,77,7079,956,1,1759
16350,2,6189,957,0,1752
48139,601,6507,958,0,695
76346,5,5736,959,1,851
